1,1,480.63,463.84,13.220000000000027,15.770000000000039,1,1,1.0
1,2,1022.98,463.53,17.59999999999991,22.600000000000023,1,1,1.0
1,3,677.9,471.3,9.0,9.810000000000002,1,1,1.0
1,4,782.05,462.82,10.920000000000073,15.340000000000032,1,1,1.0
1,5,737.51,463.08,11.789999999999964,14.650000000000034,1,1,1.0
1,6,1838.1,533.79,25.300000000000182,25.690000000000055,1,1,1.0
1,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
1,8,1104.9,502.42,15.639999999999873,16.239999999999952,1,1,1.0
1,9,1296.11,467.81,22.40000000000009,19.50999999999999,1,1,1.0
1,10,920.04,496.59,15.759999999999991,15.78000000000003,1,1,1.0
2,1,481.67,463.52,12.949999999999989,15.770000000000039,1,1,1.0
2,2,1026.52,462.89,17.59999999999991,22.600000000000023,1,1,1.0
2,3,677.97,471.28,9.0,9.810000000000002,1,1,1.0
2,4,783.63,463.1,10.919999999999959,15.339999999999975,1,1,1.0
2,5,738.83,463.11,11.620000000000005,14.649999999999977,1,1,1.0
2,6,1838.28,533.65,25.299999999999955,25.730000000000018,1,1,1.0
2,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
2,8,1105.06,502.22,15.600000000000136,16.459999999999923,1,1,1.0
2,9,1296.28,467.8,22.299999999999955,19.50999999999999,1,1,1.0
2,10,920.31,496.34,15.650000000000091,15.78000000000003,1,1,1.0
3,1,482.71,463.2,12.680000000000007,15.770000000000039,1,1,1.0
3,2,1030.07,462.26,17.600000000000136,22.600000000000023,1,1,1.0
3,3,678.03,471.26,9.009999999999991,9.810000000000002,1,1,1.0
3,4,785.21,463.38,10.919999999999959,15.340000000000032,1,1,1.0
3,5,740.15,463.14,11.440000000000055,14.650000000000034,1,1,1.0
3,6,1838.46,533.5,25.299999999999955,25.769999999999982,1,1,1.0
3,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
3,8,1105.21,502.01,15.569999999999936,16.700000000000045,1,1,1.0
3,9,1296.45,467.78,22.210000000000036,19.52000000000004,1,1,1.0
3,10,920.57,496.09,15.539999999999964,15.78000000000003,1,1,1.0
4,1,483.74,462.88,12.420000000000016,15.769999999999982,1,1,1.0
4,2,1033.61,461.62,17.600000000000136,22.600000000000023,1,1,1.0
4,3,678.1,471.25,9.009999999999991,9.810000000000002,1,1,1.0
4,4,786.78,463.66,10.920000000000073,15.339999999999975,1,1,1.0
4,5,741.47,463.17,11.269999999999982,14.649999999999977,1,1,1.0
4,6,1838.64,533.36,25.299999999999955,25.809999999999945,1,1,1.0
4,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
4,8,1105.36,501.81,15.540000000000191,16.920000000000016,1,1,1.0
4,9,1296.62,467.77,22.110000000000127,19.50999999999999,1,1,1.0
4,10,920.84,495.83,15.42999999999995,15.78000000000003,1,1,1.0
5,1,484.78,462.56,12.150000000000034,15.769999999999982,1,1,1.0
5,2,1036.6,461.83,18.00999999999999,22.920000000000016,1,1,1.0
5,3,678.17,471.23,9.009999999999991,9.810000000000002,1,1,1.0
5,4,788.36,463.94,10.919999999999959,15.339999999999975,1,1,1.0
5,5,742.79,463.2,11.100000000000023,14.650000000000034,1,1,1.0
5,6,1838.81,533.21,25.299999999999955,25.860000000000014,1,1,1.0
5,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
5,8,1105.52,501.61,15.5,17.139999999999986,1,1,1.0
5,9,1296.79,467.76,22.019999999999982,19.50999999999999,1,1,1.0
5,10,921.1,495.58,15.319999999999936,15.78000000000003,1,1,1.0
6,1,485.82,462.24,11.879999999999995,15.769999999999982,1,1,1.0
6,2,1039.6,462.05,18.410000000000082,23.22999999999996,1,1,1.0
6,3,678.23,471.21,9.029999999999973,9.810000000000002,1,1,1.0
6,4,789.94,464.22,10.919999999999959,15.339999999999975,1,1,1.0
6,5,744.12,463.24,10.919999999999959,14.639999999999986,1,1,1.0
6,6,1838.99,533.07,25.299999999999955,25.899999999999977,1,1,1.0
6,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
6,8,1105.68,501.4,15.460000000000036,17.379999999999995,1,1,1.0
6,9,1296.96,467.75,21.920000000000073,19.50999999999999,1,1,1.0
6,10,921.37,495.33,15.210000000000036,15.78000000000003,1,1,1.0
7,1,487.54,462.4,11.609999999999957,15.770000000000039,1,1,1.0
7,2,1042.59,462.26,18.810000000000173,23.55000000000001,1,1,1.0
7,3,678.3,471.19,9.030000000000086,9.810000000000002,1,1,1.0
7,4,791.52,464.5,10.920000000000073,15.339999999999975,1,1,1.0
7,5,745.44,463.27,10.739999999999895,14.640000000000043,1,1,1.0
7,6,1839.17,532.92,25.299999999999955,25.940000000000055,1,1,1.0
7,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
7,8,1105.83,501.2,15.430000000000064,17.599999999999966,1,1,1.0
7,9,1297.13,467.74,21.829999999999927,19.50999999999999,1,1,1.0
7,10,921.64,495.08,15.100000000000023,15.78000000000003,1,1,1.0
8,1,489.25,462.56,11.350000000000023,15.769999999999982,1,1,1.0
8,2,1045.59,462.47,19.210000000000036,23.869999999999948,1,1,1.0
8,3,678.36,471.18,9.039999999999964,9.810000000000002,1,1,1.0
8,4,793.1,464.78,10.919999999999959,15.340000000000032,1,1,1.0
8,5,746.76,463.3,10.57000000000005,14.639999999999986,1,1,1.0
8,6,1839.35,532.78,25.300000000000182,25.980000000000018,1,1,1.0
8,7,1136.77,506.57,15.279999999999973,17.420000000000016,1,1,1.0
8,8,1105.86,501.55,15.38000000000011,17.259999999999934,1,1,1.0
8,9,1297.3,467.72,21.730000000000018,19.519999999999982,1,1,1.0
8,10,921.9,494.83,14.990000000000009,15.78000000000003,1,1,1.0
9,1,490.97,462.72,11.079999999999984,15.769999999999982,1,1,1.0
9,2,1048.58,462.69,19.62000000000012,24.180000000000007,1,1,1.0
9,3,678.43,471.16,9.040000000000077,9.810000000000002,1,1,1.0
9,4,794.67,465.06,10.920000000000073,15.339999999999975,1,1,1.0
