1,1,901.59,133.99,14.709999999999923,15.219999999999999,1,1,1.0
1,2,930.99,133.82,10.490000000000009,18.0,1,1,1.0
1,3,1424.6,203.1,16.600000000000136,19.200000000000017,1,1,1.0
1,4,1147.73,997.93,20.410000000000082,28.290000000000077,1,1,1.0
1,5,1390.8,575.68,20.99000000000001,25.600000000000023,1,1,1.0
1,6,559.71,149.8,11.069999999999936,19.869999999999976,1,1,1.0
1,7,1822.7,216.5,15.029999999999973,17.900000000000006,1,1,1.0
1,8,518.52,137.35,12.940000000000055,21.950000000000017,1,1,1.0
1,9,1065.22,139.8,12.899999999999864,20.889999999999986,1,1,1.0
1,10,388.12,82.85,12.54000000000002,18.28,1,1,1.0
1,11,498.8,45.45,15.79000000000002,20.200000000000003,1,1,1.0
1,12,546.3,72.4,12.300000000000068,15.5,1,1,1.0
1,13,346.5,95.9,14.899999999999977,17.39999999999999,1,1,1.0
1,14,1210.1,50.83,12.0,13.420000000000002,1,1,1.0
1,15,256.0,92.0,14.100000000000023,19.700000000000003,1,1,1.0
1,16,364.47,112.8,9.949999999999989,20.16000000000001,1,1,1.0
1,17,276.24,79.07,14.849999999999966,17.510000000000005,1,1,1.0
1,18,723.9,5.2,13.550000000000068,16.7,1,1,1.0
1,19,1122.69,220.84,12.759999999999991,19.650000000000006,1,1,1.0
2,1,902.56,135.27,14.660000000000082,15.109999999999985,1,1,1.0
2,2,930.8,135.17,10.580000000000041,17.890000000000015,1,1,1.0
2,3,1423.7,202.33,16.200000000000045,18.97,1,1,1.0
2,4,1150.71,997.5,20.409999999999854,28.289999999999964,1,1,1.0
2,5,1390.81,575.68,20.99000000000001,25.590000000000032,1,1,1.0
2,6,558.82,150.45,11.009999999999991,19.810000000000002,1,1,1.0
2,7,1823.98,216.58,15.420000000000073,18.069999999999993,1,1,1.0
2,8,518.19,138.29,12.989999999999895,21.890000000000015,1,1,1.0
2,9,1064.56,139.98,12.480000000000018,20.909999999999997,1,1,1.0
2,10,387.78,83.11,12.520000000000039,18.200000000000003,1,1,1.0
2,11,498.88,45.41,15.669999999999959,19.85000000000001,1,1,1.0
2,12,546.3,72.4,12.259999999999991,15.459999999999994,1,1,1.0
2,13,346.6,95.9,14.829999999999984,17.39999999999999,1,1,1.0
2,14,1211.14,50.26,11.829999999999927,13.670000000000002,1,1,1.0
2,15,256.12,91.98,14.170000000000016,19.769999999999996,1,1,1.0
2,16,364.58,112.77,9.949999999999989,20.16000000000001,1,1,1.0
2,17,276.32,79.0,14.769999999999982,17.540000000000006,1,1,1.0
2,18,723.92,5.25,13.550000000000068,16.69,1,1,1.0
2,19,1118.61,220.89,12.759999999999991,19.660000000000025,1,1,1.0
3,1,903.54,136.55,14.600000000000023,15.009999999999991,1,1,1.0
3,2,930.62,136.51,10.669999999999959,17.79000000000002,1,1,1.0
3,3,1422.8,201.57,15.799999999999955,18.730000000000018,1,1,1.0
3,4,1153.69,997.06,20.409999999999854,28.289999999999964,1,1,1.0
3,5,1390.82,575.68,21.0,25.58000000000004,1,1,1.0
3,6,557.93,151.1,10.950000000000045,19.75,1,1,1.0
3,7,1825.25,216.65,15.809999999999945,18.25,1,1,1.0
3,8,517.86,139.23,13.039999999999964,21.830000000000013,1,1,1.0
3,9,1063.91,140.15,12.049999999999955,20.94999999999999,1,1,1.0
3,10,387.43,83.37,12.519999999999982,18.11,1,1,1.0
3,11,498.95,45.38,15.560000000000002,19.499999999999993,1,1,1.0
3,12,546.3,72.4,12.230000000000018,15.429999999999993,1,1,1.0
3,13,346.7,95.9,14.770000000000039,17.39999999999999,1,1,1.0
3,14,1212.19,49.69,11.639999999999873,13.93,1,1,1.0
3,15,256.24,91.96,14.240000000000009,19.840000000000003,1,1,1.0
3,16,364.69,112.74,9.949999999999989,20.16000000000001,1,1,1.0
3,17,276.4,78.93,14.689999999999998,17.569999999999993,1,1,1.0
3,18,723.94,5.31,13.539999999999964,16.68,1,1,1.0
3,19,1114.53,220.95,12.759999999999991,19.660000000000025,1,1,1.0
4,1,904.51,137.82,14.549999999999955,14.909999999999997,1,1,1.0
4,2,930.43,137.86,10.760000000000105,17.67999999999998,1,1,1.0
4,3,1421.38,200.81,15.919999999999845,18.460000000000008,1,1,1.0
4,4,1156.68,996.63,20.409999999999854,28.290000000000077,1,1,1.0
4,5,1390.83,575.68,21.0,25.57000000000005,1,1,1.0
